1.741313262652530502e+00,5.659505385632015440e-01,1.497836620892504023e+00
1.751315063012602646e+00,5.617211386318843314e-01,1.446770130629643880e+00
1.761316863372674568e+00,5.574838999937319350e-01,1.395851254167008282e+00
1.771318663732746712e+00,5.532390596236976821e-01,1.345081816852493173e+00
1.781320464092818634e+00,5.489868546905586344e-01,1.294463638237688841e+00
1.791322264452890778e+00,5.447275225406498222e-01,1.243998531929240592e+00
1.801324064812962700e+00,5.404613006815958132e-01,1.193688305440830710e+00
1.811325865173034622e+00,5.361884267660386172e-01,1.143534760045818111e+00
1.821327665533106765e+00,5.319091385753693668e-01,1.093539690630515704e+00
1.831329465893178687e+00,5.276236740034582207e-01,1.043704885548148553e+00
1.841331266253250831e+00,5.233322710403855993e-01,9.940321264734528484e-01
1.851333066613322753e+00,5.190351677561809707e-01,9.445231882579872007e-01
1.861334866973394675e+00,5.147326022845614135e-01,8.951798387861202855e-01
1.871336667333466819e+00,5.104248128066797285e-01,8.460038388317157043e-01
1.881338467693538741e+00,5.061120375348782119e-01,7.969969419155713553e-01
1.891340268053610885e+00,5.017945146964503111e-01,7.481608941634911858e-01
1.901342068413682806e+00,4.974724825174137166e-01,6.994974341652078209e-01
1.911343868773754950e+00,4.931461792062917793e-01,6.510082928339286923e-01
1.921345669133826872e+00,4.888158429379093062e-01,6.026951932667303780e-01
1.931347469493898794e+00,4.844817118372004572e-01,5.545598506056474974e-01
1.941349269853970938e+00,4.801440239630308526e-01,5.066039718995778429e-01
1.951351070214042860e+00,4.758030172920361123e-01,4.588292559669424620e-01
1.961352870574115004e+00,4.714589297024772696e-01,4.112373932591282255e-01
1.971354670934186926e+00,4.671119989581136167e-01,3.638300657247706127e-01
1.981356471294259070e+00,4.627624626920958661e-01,3.166089466747914472e-01
1.991358271654330991e+00,4.584105583908786863e-01,2.695757006483097129e-01
2.001360072014402913e+00,4.540565233781564403e-01,2.227319832793366317e-01
2.011361872374474835e+00,4.497005947988206298e-01,1.760794411643269441e-01
2.021363672734547201e+00,4.453430096029420970e-01,1.296197117305704083e-01
2.031365473094619123e+00,4.409840045297792610e-01,8.335442310545637667e-02
2.041367273454691045e+00,4.366238160918110012e-01,3.728519398657148542e-02
2.051369073814762967e+00,4.322626805587992393e-01,-8.586366487316254847e-03
2.061370874174834888e+00,4.279008339418799434e-01,-5.425865886435854435e-02
2.071372674534907254e+00,4.235385119776834961e-01,-9.973009350691075525e-02
2.081374474894979176e+00,4.191759501124879828e-01,-1.449990907178317912e-01
2.091376275255051098e+00,4.148133834864028979e-01,-1.900640808659481706e-01
2.101378075615123020e+00,4.104510469175886578e-01,-2.349235045105428910e-01
2.111379875975195386e+00,4.060891748865096407e-01,-2.795758125249729886e-01
2.121381676335267308e+00,4.017280015202241428e-01,-3.240194662192985575e-01
2.131383476695339230e+00,3.973677605767106380e-01,-3.682529374620120421e-01
2.141385277055411152e+00,3.930086854292333398e-01,-4.122747088008056338e-01
2.151387077415483073e+00,3.886510090507468429e-01,-4.560832735823607820e-01
2.161388877775555439e+00,3.842949639983414545e-01,-4.996771360712104482e-01
2.171390678135627361e+00,3.799407823977315468e-01,-5.430548115675666310e-01
2.181392478495699283e+00,3.755886959277844883e-01,-5.862148265242357326e-01
2.191394278855771205e+00,3.712389358050965371e-01,-6.291557186624832099e-01
2.201396079215843127e+00,3.668917327686120888e-01,-6.718760370869416576e-01
2.211397879575915493e+00,3.625473170642904974e-01,-7.143743423994743935e-01
2.221399679935987415e+00,3.582059184298206911e-01,-7.566492068120638237e-01
2.231401480296059336e+00,3.538677660793826396e-01,-7.986992142586499810e-01
2.241403280656131258e+00,3.495330886884613353e-01,-8.405229605059449938e-01
2.251405081016203180e+00,3.452021143787100121e-01,-8.821190532632279258e-01
2.261406881376275546e+00,3.408750707028658788e-01,-9.234861122910622555e-01
2.271408681736347468e+00,3.365521846297202524e-01,-9.646227695089990561e-01
2.281410482096419390e+00,3.322336825291403728e-01,-1.005527669102191268e+00
2.291412282456491312e+00,3.279197901571496154e-01,-1.046199467626957258e+00
2.301414082816563678e+00,3.236107326410623819e-01,-1.086636834115283889e+00
2.311415883176635599e+00,3.193067344646779993e-01,-1.126838450178202500e+00
2.321417683536707521e+00,3.150080194535314626e-01,-1.166803010108147021e+00
2.331419483896779443e+00,3.107148107602059062e-01,-1.206529220980146810e+00
2.341421284256851365e+00,3.064273308497054704e-01,-1.246015802751982093e+00
2.351423084616923731e+00,3.021458014848888984e-01,-1.285261488363195426e+00
2.361424884976995653e+00,2.978704437119688575e-01,-1.324265023832981392e+00
2.371426685337067575e+00,2.936014778460720454e-01,-1.363025168357012262e+00
2.381428485697139497e+00,2.893391234568674086e-01,-1.401540694403052179e+00
2.391430286057211418e+00,2.850835993542585878e-01,-1.439810387805531278e+00
2.401432086417283784e+00,2.808351235741447516e-01,-1.477833047858903903e+00
2.411433886777355706e+00,2.765939133642500991e-01,-1.515607487409906806e+00
2.421435687137427628e+00,2.723601851700207521e-01,-1.553132532948650724e+00
2.431437487497499550e+00,2.681341546205940340e-01,-1.590407024698567096e+00
2.441439287857571472e+00,2.639160365148387477e-01,-1.627429816705173504e+00
2.451441088217643838e+00,2.597060448074667294e-01,-1.664199776923683594e+00
2.461442888577715760e+00,2.555043925952199535e-01,-1.700715787305446813e+00
2.471444688937787681e+00,2.513112921031296354e-01,-1.736976743883191343e+00
2.481446489297859603e+00,2.471269546708525222e-01,-1.772981556855114160e+00
2.491448289657931969e+00,2.429515907390828178e-01,-1.808729150667739205e+00
2.501450090018003891e+00,2.387854098360425448e-01,-1.844218464097616916e+00
2.511451890378075813e+00,2.346286205640484845e-01,-1.879448450331798970e+00
2.521453690738147735e+00,2.304814305861600521e-01,-1.914418077047124189e+00
2.531455491098219657e+00,2.263440466129069961e-01,-1.949126326488288097e+00
2.541457291458292023e+00,2.222166743890981455e-01,-1.983572195544679673e+00
2.551459091818363945e+00,2.180995186807134500e-01,-2.017754695826030176e+00
2.561460892178435866e+00,2.139927832618771231e-01,-2.051672853736817626e+00
2.571462692538507788e+00,2.098966709019170485e-01,-2.085325710549442491e+00
2.581464492898579710e+00,2.058113833525082870e-01,-2.118712322476174137e+00
2.591466293258652076e+00,2.017371213349021530e-01,-2.151831760739846722e+00
2.601468093618723998e+00,1.976740845272438318e-01,-2.184683111643333842e+00
2.611469893978795920e+00,1.936224715519751782e-01,-2.217265476637762855e+00
2.621471694338867842e+00,1.895824799633286928e-01,-2.249577972389477321e+00
2.631473494698939763e+00,1.855543062349097883e-01,-2.281619730845742655e+00
2.641475295059012129e+00,1.815381457473696780e-01,-2.313389899299211905e+00
2.651477095419084051e+00,1.775341927761705518e-01,-2.344887640451094324e+00
2.661478895779155973e+00,1.735426404794410682e-01,-2.376112132473095162e+00
2.671480696139227895e+00,1.695636808859269651e-01,-2.407062569068062707e+00
2.681482496499300261e+00,1.655975048830342078e-01,-2.437738159529356352e+00
2.691484296859372183e+00,1.616443022049682265e-01,-2.468138128798963216e+00
2.701486097219444105e+00,1.577042614209671623e-01,-2.498261717524307368e+00
2.711487897579516027e+00,1.537775699236328675e-01,-2.528108182113809388e+00
2.721489697939587948e+00,1.498644139173588019e-01,-2.557676794791096331e+00
2.731491498299660314e+00,1.459649784068557665e-01,-2.586966843648013548e+00
2.741493298659732236e+00,1.420794471857775298e-01,-2.615977632696249167e+00
2.751495099019804158e+00,1.382080028254442927e-01,-2.644708481917745324e+00
2.761496899379876080e+00,1.343508266636685433e-01,-2.673158727313745597e+00
2.771498699739948002e+00,1.305080987936812209e-01,-2.701327720952587885e+00
2.781500500100020368e+00,1.266799980531599368e-01,-2.729214831016166354e+00
2.791502300460092290e+00,1.228667020133610288e-01,-2.756819441845105523e+00
2.801504100820164211e+00,1.190683869683531182e-01,-2.784140953982614075e+00
2.811505901180236133e+00,1.152852279243571920e-01,-2.811178784217037041e+00
2.821507701540308055e+00,1.115173985891903530e-01,-2.837932365623090369e+00
2.831509501900380421e+00,1.077650713618158035e-01,-2.864401147601787656e+00
2.841511302260452343e+00,1.040284173219999803e-01,-2.890584595919035049e+00
2.851513102620524265e+00,1.003076062200751739e-01,-2.916482192742940516e+00
2.861514902980596187e+00,9.660280646681189409e-02,-2.942093436679764196e+00
2.871516703340668553e+00,9.291418512339878755e-02,-2.967417842808580009e+00
2.881518503700740474e+00,8.924190789153280123e-02,-2.992454942714592558e+00
2.891520304060812396e+00,8.558613910361778654e-02,-3.017204284521140423e+00
2.901522104420884318e+00,8.194704171307530538e-02,-3.041665432920385825e+00
2.911523904780956240e+00,7.832477728476597290e-02,-3.065837969202649838e+00
2.921525705141028606e+00,7.471950598552273837e-02,-3.089721491284442401e+00
2.931527505501100528e+00,7.113138657479756155e-02,-3.113315613735159193e+00
2.941529305861172450e+00,6.756057639541966642e-02,-3.136619967802436459e+00
2.951531106221244372e+00,6.400723136446942463e-02,-3.159634201436213097e+00
2.961532906581316293e+00,6.047150596426557889e-02,-3.182357979311400964e+00
2.971534706941388659e+00,5.695355323346783238e-02,-3.204790982849294867e+00
2.981536507301460581e+00,5.345352475829576178e-02,-3.226932910237583219e+00
2.991538307661532503e+00,4.997157066386229834e-02,-3.248783476449085938e+00
3.001540108021604425e+00,4.650783960562574620e-02,-3.270342413259115677e+00
3.011541908381676347e+00,4.306247876095828375e-02,-3.291609469261535637e+00
3.021543708741748713e+00,3.963563382083244713e-02,-3.312584409883464698e+00
3.031545509101820635e+00,3.622744898162680999e-02,-3.333267017398667154e+00
3.041547309461892556e+00,3.283806693704920121e-02,-3.353657090939598628e+00
3.051549109821964478e+00,2.946762887018088140e-02,-3.373754446508131721e+00
3.061550910182036844e+00,2.611627444563996078e-02,-3.393558916984935170e+00
3.071552710542108766e+00,2.278414180186620966e-02,-3.413070352137534069e+00
3.081554510902180688e+00,1.947136754352541202e-02,-3.432288618627035603e+00
3.091556311262252610e+00,1.617808673403678052e-02,-3.451213600013524285e+00
3.101558111622324532e+00,1.290443288822163727e-02,-3.469845196760144912e+00
3.111559911982396898e+00,9.650537965074515792e-03,-3.488183326235813730e+00
3.121561712342468820e+00,6.416532360657984345e-03,-3.506227922716662615e+00
3.131563512702540741e+00,3.202544901119352624e-03,-3.523978937386105237e+00
3.141565313062612663e+00,8.702835832661909968e-06,-3.541436338333614042e+00
3.151567113422684585e+00,-3.164868169335829148e-03,-3.558600110552159190e+00
3.161568913782756951e+00,-6.318044038637351222e-03,-3.575470255934312558e+00
3.171570714142828873e+00,-9.450702292925283049e-03,-3.592046793267068772e+00
3.181572514502900795e+00,-1.256272205601447964e-02,-3.608329758225312656e+00
3.191574314862972717e+00,-1.565398406091410635e-02,-3.624319203363981501e+00
3.201576115223045083e+00,-1.872437065593572994e-02,-3.640015198108915939e+00
3.211577915583117004e+00,-2.177376581067295980e-02,-3.655417828746399866e+00
3.221579715943188926e+00,-2.480205512185524458e-02,-3.670527198411378755e+00
3.231581516303260848e+00,-2.780912581907555442e-02,-3.685343427074371014e+00
3.241583316663332770e+00,-3.079486677038732051e-02,-3.699866651527094152e+00
3.251585117023405136e+00,-3.375916848777603396e-02,-3.714097025366746241e+00
3.261586917383477058e+00,-3.670192313250188187e-02,-3.728034718979021278e+00
3.271588717743548980e+00,-3.962302452031418731e-02,-3.741679919519818043e+00
3.281590518103620902e+00,-4.252236812653569648e-02,-3.755032830895632223e+00
3.291592318463692823e+00,-4.539985109101937061e-02,-3.768093673742677119e+00
3.301594118823765189e+00,-4.825537222297580225e-02,-3.780862685404704493e+00
3.311595919183837111e+00,-5.108883200566791127e-02,-3.793340119909537123e+00
3.321597719543909033e+00,-5.390013260098065057e-02,-3.805526247944316598e+00
3.331599519903980955e+00,-5.668917785385674257e-02,-3.817421356829469925e+00
3.341601320264052877e+00,-5.945587329660373399e-02,-3.829025750491398483e+00
3.351603120624125243e+00,-6.220012615306957232e-02,-3.840339749433883565e+00
3.361604920984197165e+00,-6.492184534268866103e-02,-3.851363690708232923e+00
3.371606721344269086e+00,-6.762094148439558305e-02,-3.862097927882151893e+00
3.381608521704341008e+00,-7.029732690040846332e-02,-3.872542831007341313e+00
3.391610322064413374e+00,-7.295091561988059636e-02,-3.882698786585855100e+00
3.401612122424485296e+00,-7.558162338242092881e-02,-3.892566197535183292e+00
3.411613922784557218e+00,-7.818936764148202989e-02,-3.902145483152078764e+00
3.421615723144629140e+00,-8.077406756761770779e-02,-3.911437079075156475e+00
3.431617523504701062e+00,-8.333564405160717725e-02,-3.920441437246218630e+00
3.441619323864773428e+00,-8.587401970744824864e-02,-3.929159025870371469e+00
3.451621124224845349e+00,-8.838911887521665178e-02,-3.937590329374865306e+00
3.461622924584917271e+00,-9.088086762379658790e-02,-3.945735848366742626e+00
3.471624724944989193e+00,-9.334919375347440484e-02,-3.953596099589228974e+00
3.481626525305061115e+00,-9.579402679840273716e-02,-3.961171615876920793e+00
3.491628325665133481e+00,-9.821529802893182171e-02,-3.968462946109731160e+00
3.501630126025205403e+00,-1.006129404538071009e-01,-3.975470655165648015e+00
3.511631926385277325e+00,-1.029868888222349177e-01,-3.982195323872260495e+00
3.521633726745349247e+00,-1.053370796258165237e-01,-3.988637548957109313e+00
3.531635527105421168e+00,-1.076634511003468075e-01,-3.994797942996791473e+00
3.541637327465493534e+00,-1.099659432274825294e-01,-4.000677134364932996e+00
3.551639127825565456e+00,-1.122444977362770380e-01,-4.006275767178907543e+00
3.561640928185637378e+00,-1.144990581045826072e-01,-4.011594501245426159e+00
3.571642728545709300e+00,-1.167295695603190880e-01,-4.016634012004919541e+00
3.581644528905781666e+00,-1.189359790826113178e-01,-4.021394990474756348e+00
3.591646329265853588e+00,-1.211182354027925678e-01,-4.025878143191285119e+00
3.601648129625925510e+00,-1.232762890052762211e-01,-4.030084192150733102e+00
3.611649929985997431e+00,-1.254100921282944314e-01,-4.034013874748936246e+00
3.621651730346069353e+00,-1.275195987645045270e-01,-4.037667943719911889e+00
3.631653530706141719e+00,-1.296047646614631732e-01,-4.041047167073325674e+00
3.641655331066213641e+00,-1.316655473219673911e-01,-4.044152328030753196e+00
3.651657131426285563e+00,-1.337019060042647089e-01,-4.046984224960892718e+00
3.661658931786357485e+00,-1.357138017221300175e-01,-4.049543671313575288e+00
3.671660732146429407e+00,-1.377011972448109745e-01,-4.051831495552711715e+00
3.681662532506501773e+00,-1.396640570968414596e-01,-4.053848541088090229e+00
3.691664332866573695e+00,-1.416023475577233293e-01,-4.055595666206097683e+00
3.701666133226645616e+00,-1.435160366614763039e-01,-4.057073743999312754e+00
3.711667933586717538e+00,-1.454050941960572108e-01,-4.058283662295027128e+00
3.721669733946789460e+00,-1.472694917026470818e-01,-4.059226323582668883e+00
3.731671534306861826e+00,-1.491092024748079947e-01,-4.059902644940144967e+00
3.741673334666933748e+00,-1.509242015575076590e-01,-4.060313557959127628e+00
3.751675135027005670e+00,-1.527144657460161592e-01,-4.060460008669243948e+00
3.761676935387077592e+00,-1.544799735846688060e-01,-4.060342957461235081e+00
3.771678735747149958e+00,-1.562207053655009781e-01,-4.059963379009054130e+00
3.781680536107221879e+00,-1.579366431267524573e-01,-4.059322262190915076e+00
3.791682336467293801e+00,-1.596277706512420624e-01,-4.058420610009295437e+00
3.801684136827365723e+00,-1.612940734646121366e-01,-4.057259439509946830e+00
3.811685937187437645e+00,-1.629355388334453592e-01,-4.055839781699821955e+00
